,U,target_U,nbt,AMCmax,Greedy,EDFVD_test,LPA,OCBP,PLRS,Vestal,LWLF,LWLF_t,LWLF_n_states,EDFVD,EDFVD_t,EDFVD_n_states
149,0.5429864253393665,0.54,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.332406997680664,7026.0,1.0,14.26299500465393,6360.0
150,0.5466666666666666,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8521838188171387,298.0,1.0,2.9413869380950928,276.0
151,0.5477941176470588,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.854355812072754,378.0,1.0,3.1616687774658203,366.0
152,0.5485632183908046,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.449023008346558,9273.0,1.0,14.733841896057129,7662.0
153,0.5525210084033614,0.55,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.1578481197357178,300.0,1.0,1.888451099395752,300.0
154,0.547360248447205,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.127527952194214,270.0,1.0,3.822082042694092,252.0
155,0.55,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8657162189483643,102.0,1.0,1.2164580821990967,84.0
156,0.5546296296296296,0.55,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,46.47160029411316,25683.0,1.0,30.246499061584473,13896.0
157,0.5476190476190477,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6617069244384766,300.0,1.0,1.9790289402008057,300.0
158,0.5535714285714286,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.670126914978027,8484.0,1.0,13.482645988464355,6933.0
159,0.5518031189083821,0.55,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,361.4990689754486,228292.0,1.0,267.0709512233734,101624.0
160,0.5631313131313131,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.032618045806885,2784.0,1.0,4.924461841583252,2748.0
161,0.5615384615384615,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6506900787353516,156.0,1.0,2.460697889328003,156.0
162,0.557504873294347,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.162692070007324,7377.0,1.0,10.338038206100464,6945.0
163,0.5600961538461539,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9562618732452393,298.0,1.0,2.662968873977661,298.0
164,0.5574074074074074,0.56,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5173299312591553,272.0,1.0,2.4222960472106934,272.0
165,0.5607142857142857,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4569289684295654,260.0,1.0,1.4395241737365723,226.0
166,0.5625,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9575541019439697,98.0,1.0,1.8482897281646729,98.0
167,0.5637254901960784,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7843470573425293,86.0,1.0,0.7330992221832275,86.0
168,0.5626598465473146,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6090140342712402,426.0,1.0,2.6772491931915283,426.0
169,0.5595238095238095,0.56,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.953922748565674,682.0,1.0,2.8864331245422363,586.0
170,0.5714285714285714,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4281411170959473,396.0,1.0,2.3747758865356445,386.0
171,0.5714285714285714,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.167539119720459,142.0,1.0,1.11848783493042,142.0
172,0.5746753246753247,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1289560794830322,588.0,1.0,3.285978078842163,496.0
173,0.5742394179894179,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.352303981781006,1662.0,1.0,4.219563007354736,1641.0
174,0.5677339901477833,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2409517765045166,194.0,1.0,2.2300562858581543,194.0
175,0.5733695652173914,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2709109783172607,374.0,1.0,1.998431921005249,312.0
176,0.5729069405539994,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.157685995101929,4521.0,1.0,7.935978889465332,4017.0
177,0.5661471426177309,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.968331813812256,15912.0,1.0,24.269299030303955,14480.0
178,0.5706140350877192,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.265160083770752,1536.0,1.0,3.9176158905029297,1530.0
179,0.5714285714285714,0.57,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6717441082000732,64.0,1.0,0.675468921661377,60.0
180,0.5833333333333334,0.58,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.166182041168213,1590.0,1.0,3.8724029064178467,1410.0
181,0.5751680672268908,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.03423309326172,13896.0,1.0,14.45179295539856,8610.0
182,0.5833333333333333,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.887547254562378,844.0,1.0,2.874171018600464,644.0
183,0.578544061302682,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7575979232788086,894.0,1.0,3.8876922130584717,710.0
184,0.5809523809523809,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8530189990997314,154.0,1.0,1.7638859748840332,154.0
185,0.5757575757575757,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3459041118621826,590.0,1.0,3.095400810241699,484.0
186,0.5790513833992095,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.691866874694824,670.0,1.0,2.735253095626831,552.0
187,0.5847058823529412,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6281232833862305,454.0,1.0,2.633474111557007,436.0
188,0.584012539184953,0.58,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,353.4175548553467,256688.0,1.0,311.1236238479614,195624.0
189,0.5807692307692307,0.58,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7231040000915527,214.0,1.0,2.814472198486328,212.0
190,0.5933977455716586,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.784013032913208,634.0,1.0,3.1212260723114014,484.0
191,0.59375,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8528211116790771,220.0,1.0,1.9892170429229736,216.0
192,0.587148652564474,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.694002151489258,3069.0,1.0,6.129968166351318,2853.0
193,0.5912698412698413,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9994747638702393,300.0,1.0,1.992178201675415,288.0
194,0.5931677018633541,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.237483024597168,220.0,1.0,2.344069004058838,160.0
195,0.5927653820148749,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.774389028549194,9411.0,0.0,7.134795188903809,5271.0
196,0.5884782608695653,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.6069850921631,116212.0,1.0,73.65624189376831,53024.0
197,0.5933333333333333,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.796660900115967,1773.0,1.0,4.317739963531494,1773.0
198,0.591025641025641,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.097342014312744,7824.0,1.0,11.609581232070923,5724.0
199,0.5945378151260504,0.59,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1661298274993896,160.0,1.0,2.086380958557129,160.0
200,0.6029411764705883,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9910693168640137,484.0,1.0,2.0604050159454346,374.0
201,0.5975449775112445,0.6,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.831999778747559,7107.0,1.0,10.899573802947998,5718.0
202,0.6038961038961038,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.32036709785461,64596.0,0.0,143.35550475120544,148468.0
203,0.6011904761904762,0.6,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.022270202636719,5391.0,0.0,4.825537919998169,3819.0
204,0.5961538461538461,0.6,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.6299991607666016,692.0,0.0,2.849275827407837,666.0
205,0.5952380952380952,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3657119274139404,334.0,1.0,3.082993984222412,334.0
206,0.598978288633461,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,428.29171872138977,347488.0,1.0,323.02117896080017,176340.0
207,0.6007246376811595,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.21880006790161,13494.0,1.0,18.326799154281616,12816.0
208,0.604090354090354,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.78365683555603,2598.0,1.0,3.711470127105713,1701.0
209,0.5989304812834224,0.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3600220680236816,430.0,1.0,2.450437068939209,386.0
210,0.6111111111111112,0.61,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.435465097427368,252.0,1.0,2.6490068435668945,252.0
211,0.6130952380952381,0.61,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.3144950866699219,266.0,1.0,1.2688908576965332,214.0
212,0.611111111111111,0.61,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5556812286376953,570.0,1.0,2.8230063915252686,460.0
213,0.6086956521739131,0.61,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0982589721679688,372.0,1.0,1.8576350212097168,346.0
214,0.6135632183908045,0.61,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,32.51785492897034,14184.0,1.0,30.24860429763794,9516.0
215,0.613095238095238,0.61,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.8152692317962646,184.0,1.0,2.7179999351501465,184.0
216,0.6130268199233716,0.61,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.212453842163086,408.0,1.0,1.9538910388946533,408.0
217,0.6079854809437386,0.61,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3331258296966553,604.0,1.0,3.121829032897949,578.0
218,0.6088888888888889,0.61,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.293351173400879,5517.0,1.0,8.343251943588257,4170.0
219,0.6149068322981366,0.61,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.243292808532715,238.0,1.0,2.2344350814819336,168.0
220,0.6203703703703703,0.62,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.928371906280518,1308.0,0.0,3.08622407913208,846.0
221,0.6229166666666667,0.62,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,55.60520887374878,36604.0,1.0,45.95296096801758,28164.0
222,0.6212500000000001,0.62,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.000959873199463,454.0,1.0,2.7144410610198975,454.0
223,0.6233333333333333,0.62,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.7417750358581543,220.0,1.0,2.7523820400238037,210.0
224,0.6184210526315789,0.62,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.121307849884033,4044.0,1.0,5.9572389125823975,2952.0
225,0.625,0.62,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.7879159450531006,194.0,1.0,1.8126490116119385,176.0
226,0.6222222222222222,0.62,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9320781230926514,84.0,1.0,1.0899829864501953,84.0
227,0.615,0.62,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.4335079193115234,732.0,1.0,2.8306539058685303,720.0
228,0.6166666666666667,0.62,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2934250831604,1161.0,1.0,4.006486892700195,1161.0
229,0.6182065217391304,0.62,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.6675927639007568,188.0,1.0,1.6674878597259521,188.0
230,0.6330128205128205,0.63,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,54.17036533355713,35836.0,1.0,47.06774091720581,27220.0
231,0.6273809523809524,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.957912921905518,3039.0,1.0,4.676783084869385,2373.0
232,0.625,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.8734960556030273,326.0,1.0,2.6096181869506836,222.0
233,0.625,0.63,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4592440128326416,280.0,1.0,1.4811029434204102,224.0
234,0.6274509803921569,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4225318431854248,318.0,1.0,1.4913928508758545,246.0
235,0.6253426171529619,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92.39769983291626,53840.0,1.0,66.92036700248718,28904.0
236,0.6292906178489702,0.63,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.08990478515625,652.0,1.0,2.9711592197418213,634.0
237,0.6263157894736842,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.3872528076171875,230.0,1.0,2.2247440814971924,196.0
238,0.6335978835978836,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5602149963378906,656.0,1.0,2.5932388305664062,536.0
239,0.6258333333333334,0.63,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.953122138977051,620.0,1.0,3.2529327869415283,538.0
240,0.6428571428571428,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.188913106918335,272.0,1.0,2.288443088531494,236.0
241,0.6404843304843304,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.621157884597778,12954.0,1.0,15.569167137145996,9171.0
242,0.6428571428571428,0.64,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.815845251083374,360.0,1.0,2.9478490352630615,360.0
243,0.6388888888888888,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.099496841430664,428.0,1.0,2.1828489303588867,374.0
244,0.6354166666666667,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.578705072402954,438.0,1.0,2.401819944381714,398.0
245,0.6388888888888888,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.7866690158843994,334.0,1.0,2.641083002090454,334.0
246,0.6437246963562753,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.374669075012207,1221.0,1.0,3.2589540481567383,1125.0
247,0.6434837092731829,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.850750207901001,2106.0,1.0,5.248190879821777,2106.0
248,0.6376262626262625,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.250629186630249,3720.0,1.0,7.8958420753479,2547.0
249,0.642512077294686,0.64,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.8690738677978516,224.0,1.0,2.385826826095581,190.0
250,0.6454545454545455,0.65,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.780679941177368,642.0,0.0,1.5028960704803467,486.0
251,0.6454545454545455,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.7399117946624756,754.0,1.0,2.785270929336548,574.0
252,0.6462962962962963,0.65,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.618837118148804,942.0,0.0,2.922714948654175,888.0
253,0.6496655518394648,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5827889442443848,302.0,1.0,2.9190919399261475,302.0
254,0.6514423076923077,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.505500316619873,248.0,1.0,2.6544032096862793,248.0
255,0.654064039408867,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,163.1624960899353,75140.0,1.0,120.86348390579224,36400.0
256,0.6496153846153846,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,45.66492319107056,25836.0,1.0,30.56309700012207,13818.0
257,0.6548582995951417,0.65,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.975538015365601,930.0,1.0,5.690871953964233,712.0
258,0.6547619047619048,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.245892763137817,794.0,1.0,3.6801698207855225,626.0
259,0.654891304347826,0.65,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.9036481380462646,394.0,1.0,2.3210787773132324,360.0
260,0.6618639980708947,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.508790969848633,4614.0,1.0,10.496467113494873,3096.0
261,0.6599999999999999,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.751365900039673,2265.0,1.0,10.85818600654602,2223.0
262,0.6619047619047619,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.2171339988708496,316.0,1.0,2.0033369064331055,270.0
263,0.6627492877492878,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,296.26661705970764,218056.0,1.0,157.30728125572205,81412.0
264,0.6582512315270936,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.61086106300354,760.0,1.0,4.778225898742676,644.0
265,0.6571112710818593,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,57.06463289260864,27672.0,1.0,54.31107783317566,27376.0
266,0.6625000000000001,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.34657621383667,162.0,1.0,2.5217061042785645,162.0
267,0.6642857142857144,0.66,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.862462043762207,1072.0,1.0,5.532918930053711,906.0
268,0.663003663003663,0.66,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.518388986587524,4245.0,1.0,12.148585081100464,2637.0
269,0.6558823529411765,0.66,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,21.494683027267456,11469.0,1.0,22.394779920578003,8703.0
270,0.6725490196078432,0.67,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.318786859512329,338.0,1.0,2.116793155670166,296.0
271,0.6730523627075351,0.67,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.448553800582886,1232.0,1.0,6.079607963562012,1160.0
272,0.6732456140350878,0.67,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.088042974472046,182.0,1.0,2.393357038497925,112.0
273,0.666083916083916,0.67,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.667852878570557,712.0,1.0,3.666175365447998,614.0
274,0.6724137931034483,0.67,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.186478853225708,594.0,1.0,4.17270302772522,558.0
275,0.673076923076923,0.67,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.356054067611694,4017.0,1.0,10.67920994758606,2598.0
276,0.6697402597402597,0.67,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,32.28129816055298,16122.0,0.0,12.517820835113525,9408.0
277,0.6742424242424242,0.67,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9488778114318848,314.0,0.0,1.4140069484710693,244.0
278,0.6722222222222223,0.67,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.3200180530548096,176.0,1.0,1.977018117904663,176.0
279,0.6731032125768968,0.67,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.72618293762207,8136.0,0.0,5.118633985519409,3585.0
280,0.6833333333333333,0.68,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.8361670970916748,154.0,1.0,1.408323049545288,154.0
281,0.6790890269151139,0.68,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,39.98677682876587,20382.0,0.0,20.639547109603882,15408.0
282,0.682601880877743,0.68,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.9000768661499023,576.0,1.0,3.82011079788208,462.0
283,0.6758241758241759,0.68,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.6924512386322021,208.0,0.0,0.5390899181365967,146.0
284,0.6759259259259259,0.68,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.419958114624023,912.0,1.0,4.036802053451538,742.0
285,0.6759259259259259,0.68,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.253245830535889,1064.0,1.0,5.0344460010528564,844.0
286,0.6765820386510042,0.68,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,36.19488215446472,20508.0,1.0,19.171626091003418,11256.0
287,0.68,0.68,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.559667348861694,1184.0,1.0,8.252615928649902,874.0
288,0.6759259259259259,0.68,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.468456745147705,448.0,1.0,4.015716075897217,440.0
289,0.6845238095238095,0.68,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.9735360145568848,548.0,0.0,1.2041418552398682,246.0
290,0.6920289855072463,0.69,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.000126123428345,12585.0,1.0,14.08345913887024,9492.0
291,0.6875,0.69,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.8921878337860107,368.0,1.0,3.925539016723633,406.0
292,0.6893382352941178,0.69,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.777658224105835,376.0,1.0,2.9108569622039795,390.0
293,0.6891447368421053,0.69,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5399770736694336,306.0,1.0,2.762403964996338,296.0
294,0.6864316239316239,0.69,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.89485216140747,4647.0,1.0,8.783544778823853,3888.0
295,0.6896135265700483,0.69,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.505901098251343,9372.0,1.0,16.92071294784546,10530.0
296,0.6927777777777777,0.69,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.26137900352478,8811.0,1.0,8.913510799407959,3972.0
297,0.6934129089301504,0.69,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,24.074384927749634,12972.0,0.0,13.881086349487305,11109.0
298,0.6867954911433172,0.69,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.948854684829712,864.0,1.0,4.932114124298096,856.0
